coffee cup lid ,0
lightbulb ,0
white out ,0
empty popcorn bag ,0
burnt matches ,0
greasy chocolate plastic ,0
sausage plastic wrap,0
piece of foam ,0
empty floss container ,0
non stretchy chips packet ,0
pop bottle caps ,0
pen ,0
q tip ,0
cream tube ,0
pop bottle caps ,0
empty sussage bag ,0
styrofoam plate ,0
broken sunglass arm ,0
tinfoil ,0
dirty toothbrush ,0
aluminum seal ,0
small nonstretchy paper and foil bag,0
car freshener ,0
plastic toothpick ,0
clean styrofoam food tray ,0
open baby pouch,0
plastic fork ,0
granola bar wrapper ,0
foam plate ,0
bubble tea straw ,0
snack bar wrapper ,0
plastic fork ,0
plastic comb ,0
sauce dip ,0
dirty medical mask ,0
foam plate ,0
dirty mask min ,0
candy bag ,0
humus ,0
small piece of plastic ,0
chips bag ,0
dirty toothbrush ,0
chip bag ,0
used deoderant ,0
plastic jar lid ,0
kitchen sponge ,0
clean plastic lid ,1
bubble wrap ,1
paper burger box ,1
paper packaging ,1
glass jar ,1
unusable suace bottle min ,1
tomato sauce metal can ,1
advertisment paper ,1
hot chocolate metal can ,1
coffee lid ,1
paper coffee cup ,1
pop can ,1
bottom of a can that contains food ,1
tetra pak milk carton ,1
empty cream carton ,1
paper cup,1
cream package plastic ,1
starbucks paper coffee cup ,1
clean closed polypropylene take out food container upside down ,1
glass jar ,1
brownie mix box ,1
clean metal can ,1
paperboard box ,1
closed shoe box ,1
clean sandwhich container lid ,1
empty soap box min ,1
cardboard box ,1
clean tuna can ,1
plastic bottle ,1
aw paper cup ,1
salt container ,1
lemon tea drink carton ,1
food paper bag ,1
bread plastic bag ,1
empty cardboard tea box ,1
metal water bottle ,1
clean glass jar of olives ,1
coconut water carton ,1
empty wash fluid container ,1
dirty paper burger package ,1
plastic container ,1
plastic yogurt bottle ,1
clean yogurt container ,1
plastic container ,1
piece of string ,1
bubble plastic wrap ,1
glass bottle ,1
disinfectant wipes container ,1
grocery store flyer ,1
glass bottle ,1
plastic cake box ,1
glass bottle ,1
stir stick ,1
plastic ketchup bottle ,1
propolis pills ,1
grocery store flyer ,1
big metal lid ,1
beverage glass ,1
plastic bread bag ,1
sheet of paper ,1
pop tart box ,1
crumpled grocery bag ,1
drink can ,1
beer bottle ,1
ice tea metal can ,1
yogurt plastic bottle,1
food metal can ,1
cardboard egg carton ,1
plastic coffee cup ,1
mouthwash container ,1
smashed food paper bag ,1
plastic bottle of vitamins ,1
beer bottle ,1
coffee mix plastic container ,1
finished plastic bottle ,1
plastic shopping bag ,1
cornflakes box ,1
empty paper bag ,1
beer bottle ,1
red bull metal can ,1
plastic cleanser container ,1
metal can ,1
gift box ,1
empty aluminum can ,1
food metal can ,1
stretchy plastic bag ,1
crumpled piece of paper ,1
beverage glass bottle ,1
glass bottle ,1
paper bag ,1
plastic food wrapper ,1
food metal can ,1
baby formula container  ,1
butter cookie metal can,1
clean napkins ,1
empty toilet paper roll ,1
paper catalog ,1
plastic bag ,1
tequila glass bottle ,1
cardboard cup holder ,1
empty toilet paper roll ,1
paper catalog ,1
dish washing liquid plastic bottle ,1
pills bottle ,1
empty milk plastic bottle ,1
plastic bottle,1
dirty glass container ,1
glass olive jar ,1
flyer ,1
fish feed bottle ,1
amazon paper padded mailer ,1
water big bottle ,1
carboard card box ,1
cereal package ,1
sauce metal can ,1
cardboard ,1
flyer ,1
sticky note ,1
empty milk bottle ,1
aw fries wrapper ,1
empty bubble tea cup with straw ,1
box of ice creams ,1
pop can ,1
plastic bottle ,1
plastic bottle ,1
empty box for phone ,1
empty mogu bottle ,1
plastic bottle of water ,1
empty package bag ,1
soda bottle plastic ,1
newspaper ,1
paper envelope  ,1
coffee cup with lid  ,1
sticky notes ,1
letter envelope ,1
metal container ,1
flyer ,1
coffee cup sleeve ,1
paper cup ,1
letter envelope ,1
coffee cup with lid  ,1
clean plastic lemonade bottle ,1
vodka bottle ,1
letter envelope ,1
soup tin can ,1
piece of paper ,1
foil food wrapper ,1
piece of paper ,1
foil food wrapper ,1
plastic water bottle ,1
bottom of glass bottle ,1
carlsberg beer bottle ,1
plastic water bottle ,1
round wine glass bottle ,1
plastic and cardboard container,1
empty egg carton ,1
yello mustard ,1
reciept paper ,1
dirty container face wash ,1
face cream container ,1
clean empty tomato paste can ,1
empty water bottle ,1
metal can maple sryup ,1
paper magazine ,1
crumped flyer ,1
metal can ,1
empty water bottle ,1
cardboard cookie packet ,1
empty egg carton ,1
broken bag clip ,1
piece of paper ,1
cardboard ,1
paperboard envelope ,1
sheet of paper from a notebook ,1
empty beverage glass bottle ,1
vodka bottle ,1
empty glass jam jar ,1
foil food wrapper ,1
toothpaste cardboard packaging ,1
piece of paper ,1
coffee cup with lid ,1
cardboard ,1
stretchy plastic carrot bag ,1
empty aluminum drink can ,1
letter envelope ,1
flyer ,1
coffee cup with lid  ,1
paper book ,1
brown paper envelope ,1
sticky notes ,1
plastic shipping bag ,1
empty toilet roll ,1
letter envelope ,1
paper container clean ,1
newspaper ,1
crumpled brown paper ,1
shampoo bottle ,1
empty paper food bag ,1
japanese drink bottle ,1
clean plastic sauce container ,1
tall aluminum can ,1
plastic bottle ,1
glue packaging cardboard ,1
plastic bottle ,1
aluminum food tray ,1
clamshell plastic container ,1
tin container ,1
ziploc plastic bag ,1
dirty chicken plastic bag ,1
metal jar lid ,1
dirty plastic bowl ,1
pop can ,1
clear plastic lid ,1
cardboard microwave box ,1
metal can  ,1
empty milk bottle ,1
flyer ,1
flyer ,1
windshield washer fluid container ,1
plastic bottle ,1
empty paper towel roll ,1
clean paper food packaging ,1
cardboard packaging of cheese sticks ,1
paper catalog ,1
empty toilet paper roll ,1
plastic food container lid ,1
cannoli cardboard packaging ,1
cardboard box ,1
empty cardboard box ,1
magazine page ,1
cardboard box ,1
beverage glass bottle ,1
paper catalog ,1
empty toilet paper roll ,1
empty cardboard box ,1
paper drink mix packet ,1
empty ketchup plastic bottle ,1
food metal can ,1
food cardboard packaging ,1
empty tissue box min ,1
milk tetra pak bottle ,1
stretchy plastic bag ,1
cardboard product label ,1
plastic contrainer ,1
beverage glass bottle ,1
crumpled piece of paper ,1
beer bottle ,1
metal can ,1
plastic mail packaging ,1
clean small plastic container ,1
flyer paper ,1
ripped paperboard cards box ,1
plastic blueberries container ,1
metal ,1
plastic shopping bag ,1
contact lens packaging ,1
red bull metal can ,1
grocery flyer ,1
beer bottle ,1
beer bottle ,1
champagne bottle ,1
ripped pieces of packaging cardboard ,1
wet coffee cardboard tray ,1
food metal can ,1
ear phones cardboard packaging ,1
sardine container with greese ,1
multiple recyclable bottles ,1
plastic bottle  ,1
plastic coffee cup ,1
cardboard egg carton ,1
glass bottle ,1
icecream box ,1
mouse wash bottle ,1
ice tea metal can ,1
crumpled foil wrapper ,1
white cardboard box ,1
grocery brown bag ,1
wine green glass bottle ,1
sheet of paper ,1
plastic bread bag ,1
shipping cardboard box,1
beer bottle ,1
yellow soap bottle ,1
grocery store flyer ,1
paper parking receipt ,1
aluminium cans ,1
empty candle container ,1
beverage glass ,1
ripped piece of paperboard ,1
juice cup ,1
smart light bulb cardboard box ,1
bubble wrap ,1
glass bottle ,1
grocery story flyer ,1
drink can ,1
aluminium plastic candy wrapper ,1
stacked paper boxes ,1
grocery store flyer ,1
glass soda bottle ,1
bud light beer can ,1
medicine bottle ,1
glass bottle ,1
plastic container ,1
clean yogurt container ,1
empty bottle of eater without cap ,1
lotion bottle ,1
beverage carton ,1
kraft paper soap packaging ,1
plastic pack ,1
coconut water carton ,1
metal water bottle ,1
empty plastic beverage bottle ,1
clean starbucks cup ,1
glass beer bottle ,1
mountain dew ,1
plastic cup ,1
empty pack of cigarettes ,1
clean toilet paper ,1
dirty food plastic container,1
baking soda ,1
mouthwash bottle ,1
waste paper ,1
clean subway sandwich bag ,1
worn plastic bag ,1
noodle pack ,1
starbucks paper coffee cup ,1
paper,1
solid plastic lid ,1
paper straw ,1
pizzeria flyer ,1
pop can ,1
paper coffee cup ,1
icecream plastic container ,1
small cardboard box,1
clean plastic lid ,1
cardboard box ,1
tomato sauce metal can ,1
glass jar ,1
keys ,1
paper coffee cup ,1
empty paper bag ,1
pizzeria flyer ,1
cardboard yogurt carton ,1
crumpled sheet of paper ,1
plastic milkshake lid,1
non recyclable plastic bags ,1
empty coffee cup ,1
glass jar ,1
cheese plastic container ,1
empty food metal can ,1
cardboard box ,1
cologne ,1
yogurt container ,1
plastic snack container,1
empty alchohol sampler bottle ,1
letter ,1
clean kitchen tissue ,1
clean plastic jar ,1
a bottle of water ,1
bread plastic bag ,1
plastic antigen container ,1
big clean plastic lid ,1
tomato can ,1
empty and clean metal can ,1
aluminum can ,1
dirty plastic food lid ,1
laptop cardboard box ,1
glass bottle  ,1
subway flyer ,1
peanut butter plastic container ,1
cardboard snack container ,1
plastic container ,1
dirty lotion bottle ,1
cardboard box ,1
juice plastic jug ,1
big metal lid ,1
beverage glass ,1
sheet of paper ,1
metal lid ,1
plastic ketchup bottle ,1
grocery store flyer ,1
grocery store flyer ,1
big metal lid ,1
white cardboard box ,1
body lotion ,1
glass coffee container ,1
greasy tin container ,1
grocery store flyer ,1
beer bottle ,1
ice tea metal can ,1
cardboard bread clip ,1
beer bottle ,1
back of monster energy drink metal can ,1
eye drops bottle ,1
drink can ,1
plastic food container ,1
sheet of paper ,1
used plastic container ,1
coconut water cardboard box ,1
aluminum foil ,1
lid ,1
stretchy bread plastic bag no bread ,1
bank flyer ,1
soft drink can ,1
cardboard egg carton ,1
used tinfoil ,1
clean food paper bag ,1
cardboard box ,1
glass container ,1
plastic water bottle ,1
soft drink can ,1
glass mug ,1
paper food wrap,1
grocery flyer ,1
pitcher carton ,1
beer bottle ,1
bubble wrap ,1
cardboard cup,1
medicine container ,1
aluminum beer can ,1
clean tomato sauce can ,1
lemonade mix box ,1
used paper card ,1
empty plastic candy umbrella ,1
ziploc bag ,1
tuna can ,1
food metal can ,1
stretchy plastic bag ,1
parchment paper ,1
clean glass container of bolognese sauce  ,1
dirty fries plastic container ,1
paper ,1
paper catalog ,1
empty toilet paper roll ,1
empty toilet paper roll ,1
beverage glass bottle ,1
clean plastic laundry detergent bottle ,1
glass jar ,1
flyer ,1
piece of instruction manual of a make up kit ,1
coke metal can ,1
dirty hazelnut spread bottle ,1
paper sheet with annotations ,1
orange juice plastic jug ,1
milk plastic gallon ,1
paper juice box ,1
plastic container ,1
food can ,1
flyer ,1
cardboard smarties box  ,1
plastic bottle of water ,1
book ,1
cigarettes carton bag ,1
plastic bottle ,1
hearts of palm clean metal can ,1
plastic bottle ,1
dirty plastic ketchup container,1
roll on deodorant ,1
shampoo bottle ,1
plastic and cardboard package ,1
coconut water carton bottle ,1
paper napkin ,1
flyer ,1
newspaper ,1
take out plastic carton ,1
letter packet ,1
used plastic bottle ,1
clean plastic sauce container ,1
paper advertisement ,1
powder milk can ,1
clean plastic cake tray ,1
paper enveloper ,1
empty paper and plastic bag ,1
clean aluminum foil disks ,1
letter envelope ,1
letter envelope ,1
sticky notes ,1
soda can ,1
barbell clip ,1
vented paper egg carton ,1
napkins ,1
metal pickle jar lid ,1
piece of paper ,1
glass container  ,1
foil food wrapper ,1
glass bottle of beer ,1
plastic water bottle ,1
empty pesto sauce jar ,1
coffee grain glass container ,1
large paper cup ,1
front of clean paper fries packaging ,1
flyer grocery ,1
piece of paper ,1
walmart receipt ,1
foil food wrapper ,1
empty chocolate container ,1
small plastic sauce cup ,1
plastic cleaning bottle ,1
plastic mayonaise bottle ,1
magnaziom package ,1
glue gun package ,1
plastic container lid ,1
foil food wrapper ,1
food sauce glass bottle ,1
reciept ,1
cardboard piece ,1
nasonex cardboard packaging ,1
shampoo bottle ,1
plastic snack container ,1
ice cream pint ,1
clean bread bag label off ,1
shampoo bottle ,1
clean sparkling water bottle ,1
grocery plastic bag ,1
paper wrap,1
foil food wrapper ,1
foil food wrapper ,1
compostable paper plate ,1
piece of paper ,1
front of clean paper fries packaging ,1
burger wrapper ,1
empty coke bottle ,1
crushed plastic jug ,1
fancy wine bottle ,1
straww ,1
plastic water bottle ,1
foil food wrapper ,1
used plastic cup ,1
empty toilet roll ,1
letter envelope ,1
a bottle of beer ,1
recyclable package ,1
tart tin ,1
paper book ,1
powder milk can ,1
glass beverage bottle ,1
expired unused cheese ,1
cookies cardboard packaging ,1
paper cup ,1
apple juice box ,1
mail letter ,1
clean plastic sauce container ,1
paper bag ,1
beer can copy ,1
bubly can ,1
safeway store flyer ,1
book ,1
softner plastic container ,1
plastic bottle ,1
halls wrapper ,1
hearts of palm clean metal can ,1
clean cooking oil plastic bottle ,1
plastic bottle ,1
empty can ,1
metal pop can ,1
ziploc plastic bag,1
flyer ,1
clean paper food packaging ,1
coke metal can ,1
flyer ,1
plastic container ,1
orange juice plastic jug ,1
plastic bottle of some drink ,1
aw wrapper  ,1
beverage glass bottle ,1
apple juice bottle ,1
paper catalog ,1
cardboard box ,1
crumpled grocery store flyer ,1
paper catalog ,1
paper map ,1
ice tea plastic bottle ,1
stretchy plastic bag ,1
food metal can ,1
soap carton ,1
torn envelop ,1
crumpled piece of paper ,1
ziploc bag ,1
usb cable cardboard packaging ,1
beer bottle ,1
plastic shopping bag ,1
plastic bag ,1
plastic empty detergent bottle ,1
drink can ,1
beer bottle ,1
metal can ,1
pasta plastic packaging ,1
empty paper bag ,1
soft drink can ,1
cardboard egg carton ,1
restaurant take out paper bag ,1
cardboard box of compostable bags ,1
beer bottle ,1
plastic yakult bottle ,1
plastic bottle,1
plastic bread bag ,1
dirty paper bag ,1
ice tea metal can ,1
grocery store flyer ,1
lululemon tag ,1
glass bottle ,1
crumpled take out food bag ,1
grocery store flyer ,1
recyclable bottles ,1
bubble wrap ,1
plastic takeaway box closed ,1
sheet of paper ,1
beverage glass ,1
bubble tea cup ,1
food foil wrapper  ,1
glass bottle ,1
plastic container ,1
pepsi paper cup ,1
pill bottle ,1
clean glass bottle ,1
paper cup ,1
medicine bottle ,1
corona beer bottle ,1
aluminum can ,1
glass jar ,1
egg case ,1
vitamin box ,1
aquafina bottle ,1
bread plastic bag ,1
plastic container ,1
empty and clean metal can ,1
cardboard cup holder ,1
paper wrap,1
clean subway sandwich bag ,1
empty dishwash container ,1
back of cardboard packaging for toilet bowl cleaner ,1
aluminium kombucha can ,1
cast iron part ,1
yogurt container ,1
glass jar ,1
paper coffee cup ,1
empty food metal can ,1
vitamine pills box cardboard ,1
cardboard box ,1
salt packaging ,1
paper coffee cup ,1
pizzeria flyer ,1
empty yogurt container ,1
glass bottle  ,1
tomato paste tin can ,1
paper sheet ,1
clean plastic cup ,1
empty plastic container ,1
almond milk carton ,1
raisin bran cardboard box ,1
canned food ,1
non alcoholic drink metal can ,1
soap bottle ,1
tin can ,1
zip lock bag with label ,1
paper receipt ,1
clean glass ovaltine jar ,1
empty mashed potatoes cardboard box ,1
pop can ,1
paper take out food container ,1
box frozen food ,1
empty cookie box ,1
pop can ,1
empty cookie box ,1
piece of recyclable paper ,1
credit card paper packaging ,1
yogurt container ,1
glass jar ,1
letter ,1
milk gallon ,1
plastic bagg ,1
clean plastic bottle ,1
plastic milk jug ,1
paper packaging ,1
opened yogurt cup ,1
plastic jug of milk ,1
metal container ,1
metal food can ,1
soda can ,1
foil wrapper ,1
bubblewrap ,1
paper catalogue ,1
newspaper with crosswords ,1
vegetable box ,1
paper straw ,1
clean swiss chalet take out food box ,1
old notebook ,1
pills bottle ,1
ice tea metal can ,1
piece of cardboard packaging ,1
empty milk plastic bottle ,1
paper tag ,1
plastic yogurt container ,1
beer bottle ,1
glass bottle ,1
kiwi plastic container ,1
coca cola can ,1
grocery store flyer ,1
ice tea metal can ,1
empty package for baking soda ,1
egg carton ,1
sheet of paper ,1
empty packaging cardboard box ,1
grocery store flyer ,1
brown shipping bag ,1
glass jar  ,1
glass bottle ,1
grocery paper bag ,1
metal can ,1
plastic bottle ,1
ripped paperboard cards box ,1
olive oil metal can ,1
plastic shopping bag ,1
grocery flyer ,1
beer bottle ,1
red envelope ,1
glass jelly container,1
plastic yogurt lid ,1
bank flyer ,1
coconut oil metal can ,1
cardboard box ,1
metal beverage can ,1
dirty plastic cream cheese container ,1
yogurt plastic container,1
cardboard egg carton ,1
paper ,1
olive glass jar ,1
ziploc bag ,1
cardboard box ,1
bread bag ,1
jar of honey ,1
greasy tissue ,1
paper juice cartoon ,1
paper catalog ,1
clean paper take out food container ,1
beverage glass bottle ,1
empty plastic coffee cup ,1
food metal can ,1
clean glass container of pesto sauce ,1
cardboard product label ,1
stretchy plastic bag ,1
cars jr flyer ,1
food metal can ,1
poly packaging ,1
milk tetra pak bottle ,1
shampoo bottles ,1
paper malt case ,1
dirty plastic container ,1
ziploc bag ,1
cheese snack plastic container ,1
plastic bottle ,1
aluminum plate ,1
paperboard for cushioning ,1
wine bottle glass ,1
plastic food container ,1
beverage metal can ,1
new paper tea bag ,1
deodorant ,1
shampoo glass container ,1
drink can smashed ,1
stickers ,1
flyer ,1
dirty chicken plastic bag ,1
eye drop bottle ,1
soda can  ,1
plastic lid ,1
food coupon ,1
clean plastic yogurt cup ,1
letter envelope ,1
cardboard product packaging  ,1
clean plastic yogurt container ,1
empty aluminium can ,1
hand and face cream carton ,1
sticky notes ,1
food container ,1
dirty plastic brownie box ,1
paper cup ,1
dasani water metal can ,1
coors light can ,1
metal can ,1
shampoo bottle ,1
soda bottle ,1
crumpled aluminum foil ,1
newspaper ,1
empty egg box ,1
empty water bottle ,1
paper shopping bag ,1
clean plastic bottle of orange juice ,1
piece of stretchy plastic ,1
clean paper cup ,1
empty egg carton ,1
grocery brown paper bag ,1
foil food wrapper ,1
empty egg cartoon ,1
used paper envelope ,1
large plastic lid ,1
evian water bottle ,1
clean paper bag ,1
pipe cover ,1
clean plastic cup no coke ,1
piece of paper ,1
piece of paper ,1
empty plastic reel ,1
evian water bottle ,1
paper receipts ,1
piece of paper ,1
foil food wrapper ,1
pharmasutical tablets ,1
empty gum wrapper ,1
clear plastic ketchup container ,1
plastic post wrapping ,1
metal can lid,1
used paper bag ,1
jam glass ,1
container plastic ,1
plastic food container ,1
sprite can ,1
plastic container ,1
clean plastic bottle of orange juice ,1
empty egg carton ,1
glass bottle  ,1
piece of stretchy plastic ,1
shoe wrapping paper ,1
plastic milk jug ,1
milk cartons ,1
fruit juice box ,1
empty water bottle ,1
paper cup ,1
cookie cardboard packaging ,1
juice plastic bottle ,1
newspaper ,1
medicine cardboard package ,1
clean cardboard pizza plate ,1
metal can ,1
finished toilet roll ,1
empty spagetti pack ,1
plastic zipper bag ,1
empty plastic bottle ,1
letter envelope ,1
empty almond milk container ,1
empty beer box ,1
magazine sheet ,1
empty glass jar with led and food remains ,1
glass wine bottle ,1
clean plastic lemonade bottle ,1
empty cleaning spray bottle ,1
eye drop bottle ,1
paper wrap ,1
cookbook page ,1
plastic container ,1
plastic bagage ,1
deodorant ,1
cardboard gum pack ,1
cardboard box food ,1
empty wrist brace box ,1
flyer ,1
plastic food container ,1
beverage metal can ,1
plastic bottle ,1
plastic bottle ,1
food metal can ,1
stretchy plastic bag ,1
ziploc bag ,1
protein powder plastic tub ,1
used notebook ,1
paper ,1
cookies plastic tray ,1
hinged take out container ,1
food metal can ,1
plastic packaging ,1
jello box ,1
cereal bar box ,1
cardboard cup ,1
cardboard box ,1
beverage glass bottle ,1
clean paper take out food container ,1
paper catalog ,1
ziploc bag ,1
paper sweet bars package ,1
food in plastic container ,1
cardboard box ,1
airplane water bottle ,1
plastic bottle  ,1
metal can of beverage ,1
metal tomato can ,1
cardboard box ,1
coconut oil metal can ,1
crumbled plastic bag ,1
plastic shopping bag ,1
olive oil metal can ,1
empty paper teabag package ,1
monster metal can ,1
beer bottle ,1
grocery flyer ,1
metal can  ,1
beer bottle ,1
metal can ,1
plastic wrapper with metallic decorations ,1
cardboard food container ,1
sheet of paper ,1
egg carton ,1
empty light bulb cardboard packaging ,1
red beans food can ,1
plastic bag nonstrechy clean ,1
grocery store flyer ,1
empty drink ,1
paper coffee cup clean ,1
ice tea metal can ,1
grocery store flyer ,1
coca cola can ,1
empty cardboard box on side ,1
glass bottle ,1
used plastic sipper ,1
greasy cheese plastic ,1
expired unopened drink ,1
paper wrist band ,1
big metal lid ,1
salt shaker ,1
beverage glass ,1
clean napkin ,1
toilet paper core ,1
paper bag ,1
allen key ,1
beer bottle ,1
empty dishwashing liquid bottle ,1
front of butter chicken glass container ,1
empty bug spray ,1
ice tea metal can ,1
beer bottle ,1
plastic bag ,1
clean napkin ,1
clean swiss chalet take out food box ,1
carbonated water plastic bottle ,1
cardboard package ,1
glass jar ,1
metal food can ,1
plastic bag  ,1
plastic milk jug ,1
coffee creamer wrapper ,1
plastic container ,1
empty and clean pop can side view ,1
chips ahoy cereal box ,1
dirty pizza package ,1
transparent bag ,1
can lid ,1
empty box with paper ,1
paper cup ,1
clean plastic bottle ,1
clean takeout food wrapper ,1
letter ,1
glass jar ,1
yogurt container ,1
biodegradabel poop bag ,1
pop can ,1
clean glass ovaltine jar ,1
paper receipt ,1
pasta sauce glass jar ,1
clean plastic cup ,1
sheet of paper with stuff written on it ,1
cardboard tissue box tab ,1
cofffe cup sleeve ,1
paper sheet ,1
cardboard box ,1
clean plastic cup ,1
pizza box with pizza remainings,1
clean plastic lid ,1
paper sheet ,1
fortune cookie wrapper ,1
paper cardboard,1
napkin ,1
guinness beer bottle ,1
glass bottle  ,1
empty canned fruit ,1
yogurt container ,1
glass jar ,1
coffee cup ,1
pop can ,1
honey plastic container ,1
glass bottles ,1
pop can ,1
food paperbox ,1
whisky cardboard packaging ,1
pizzeria flyer ,1
tag with strings ,1
pill bottle ,1
plastic small jars ,1
yogurt cup ,1
plastic container ,1
corn metal can ,1
safeway flyer ,1
plastic bottle ,1
plastic milk jug ,1
aluminum foil box ,1
plastic energy drink ,1
clean plastic bottle ,1
glass bottle  ,1
metal soup can ,1
corona bottle ,1
pills bottle ,1
aluminum can ,1
glass jar ,1
juicebox ,1
used paper straw ,1
smirnoff can ,1
shopping bag ,1
soda can ,1
bread plastic bag ,1
cardboard packaging ,1
beer bottle ,1
beer bottle ,1
piece of cardboard packaging ,1
empty plastic medicine case,1
grocery store flyer ,1
glass bottle ,1
grocery paper bag ,1
metal lid ,1
piece of ad paper ,1
big metal lid ,1
orange juice cardboard box ,1
sauce mix packaging ,1
plasticbags ,1
glass bottle ,1
non stretchy empty bag of rice ,1
cardboard plate separator ,1
toilet paper cardboard roll,1
grocery store flyer ,1
drink can ,1
grocery store flyer ,1
beer bottle ,1
grocery flyer ,1
piece of ripped cardboard packaging ,1
clean plastic burrata container ,1
empty muffin container ,1
empty milk carton ,1
metal can ,1
metal can  ,1
beer bottle ,1
cardboard egg carton ,1
toothpaste container ,1
beer bottle ,1
plastic bottle ,1
used toilet paper rolls ,1
prescription drugs ,1
bank flyer ,1
plastic soup container ,1
paper catalog ,1
ppaer juice pack ,1
clean paper take out food container ,1
beverage glass bottle ,1
metal ring ,1
dasani water plastic bottle ,1
food metal can ,1
rusty fruit can ,1
cardboard box ,1
package ,1
plastic handwash bottle ,1
food glass jar ,1
plastic soap bottle ,1
paper catalog ,1
makeup container ,1
cardboard strip ,1
ziploc bag ,1
plastic measuring cup ,1
cardboard box ,1
stretchy plastic bag ,1
food metal can ,1
metal juice can ,1
oil metal can ,1
chocolate ,1
sheet of magazine paper ,1
cardboad egg carton ,1
food metal can ,1
vodka glass bottle ,1
dipping sauce plastic container ,1
plastic grocery bag ,1
plastic bottle ,1
whisky bottle ,1
clean take out food plastic container upside down ,1
cardboard ,1
paper plane ,1
sticky note ,1
flyer ,1
almost clean cardboard pizza box ,1
deodorant ,1
hair product container ,1
orange juice plastic jug ,1
clean plastic potato salad packaging ,1
used sunscreen ,1
letter envelope ,1
flyer ,1
fairlife chocolate protein shake ,1
letter envelope  ,1
plastic,1
clean paper towel ,1
letter envelope ,1
plastic food container ,1
hamburger cardboard container,1
paper cup ,1
coffee bottle plastic ,1
upside down glass bottle ,1
cardboard and plastic wrapper ,1
shampoo bottle ,1
safway ad paper ,1
flattened cardboard box ,1
empty soup bowl ,1
newspaper ,1
clean paper cup ,1
piece of paper ,1
haagen dazs ice cream ,1
shampoo container ,1
cardboard box ,1
padding cardboard ,1
envelope ,1
dishwashing liquid plastic bottle ,1
plastic and cardboard toy wrap,1
glass yogurt jar ,1
piece of paper ,1
vodka bottle ,1
paper cup ,1
empty tomato paste can ,1
chocolate drink plastic bottle ,1
foil food wrapper ,1
maple extract bottle ,1
metal measuring cup ,1
paper wrapper ,1
plastic salsa container,1
cardboard pipe ,1
plastic water bottle ,1
plastic pop bottle ,1
chocolate drink plastic bottle ,1
piece of paper ,1
shopping paper bag ,1
empty coffee canister ,1
vodka bottle ,1
paper shopping bag ,1
envelope ,1
plastic food container ,1
piece of stretchy plastic ,1
toothpaste cardboard packaging ,1
foam plate ,1
flattened cardboard box ,1
empty shoe box ,1
tomato plastic container ,1
shampoo bottle ,1
soda can,1
newspaper ,1
red pocket envelope ,1
cup noodle ,1
newspaper ,1
paper envelope ,1
paper cup ,1
egg carton ,1
letter envelope ,1
glass container  ,1
plastic lid ,1
flyer ,1
letter envelope ,1
clean glass sauce jar ,1
dirty cake wrapper min ,1
flyer ,1
deodorant ,1
crumpled burger wrapper ,1
clean cake dome plastic lid ,1
toliet paper roll ,1
plastic food container ,1
raspberry clamshell container ,1
plastic food container  ,1
contact lense packaging ,1
dirty plastic tupper ,1
flyer made of paper ,1
plastic bottle ,1
plastic lid ,1
cardboard ,1
tv box ,1
bottle water  ,1
cosmetics pad plastic bag ,1
food metal can ,1
dirty wheat germ oil container ,1
dove body wash bottle ,1
plastic shots pack ,1
food metal can ,1
stretchy plastic bag ,1
paper leaflet ,1
clean metal can,1
coors beer bottle ,1
cardboard juice bottle,1
paper catalog ,1
paper ,1
sriracha sauce plastic bottle ,1
beverage glass bottle ,1
paper catalog ,1
cardboard box ,1
food metal can ,1
used paper identifier ,1
paper with annotations ,1
kfc brochure ,1
beer bottle ,1
clean take out food plastic container ,1
iced tea tetra pack ,1
plastic lid ,1
empty fruit plastic container ,1
egg carton ,1
wine bottle upside down ,1
empty french fries bag ,1
plastic snack container ,1
beer bottle ,1
metal can ,1
glass olive oil container ,1
empty carton ,1
jam plastic container ,1
dirty eggnog carton ,1
grocery flyer ,1
clean juice box ,1
grocery store flyer ,1
dirty cheese plastic container ,1
empty tomato paste can ,1
paper packaging  ,1
clamshell container ,1
stretchy food plastic bag ,1
apple cider bottle ,1
big metal lid ,1
used paper page ,1
sandwich paper bag,1
drink can ,1
grocery store flyer ,1
post it notes ,1
paper ,1
glass bottle ,1
body wash bottle ,1
package for tablet device ,1
grocery store flyer ,1
used red aluminium can ,1
plastic bag ,1
white cardboard box ,1
cardboard box of juice mixture ,1
aluminum can ,1
piece of cardboard packaging ,1
beer bottle ,1
clean glass wine bottle ,1
beer bottle ,1
print paper ,1
contact lens container ,1
plastic lid ,1
clean plastic food packaging ,1
empty wine glass bottle ,1
plastic bag  ,1
almond milk ,1
glass jar ,1
aluminum can ,1
pills bottle ,1
corona bottle ,1
shopping bag ,1
plastic drink container ,1
mailing paper bag ,1
clean plastic bottle ,1
pop bottle ,1
plastic container ,1
food box packaging ,1
cola can ,1
corn metal can ,1
paper cup ,1
pop can used ,1
coconut juice box ,1
clean plastc pop bottle ,1
pop can ,1
napkins ,1
pizzeria flyer ,1
glass pasta container,1
coffee cup ,1
glass jar ,1
yogurt container ,1
clean glass jar of sauce ,1
pop can ,1
paper sheet ,1
cardboard box ,1
zipperbag ,1
pizzeria flyer ,1
cardboard package ,1
pizza cardboard box ,1
purple paper note ,1
clean plastic lid ,1
lindor wrapper ,1
chopper box ,1
glass jar ,1
plastic food packet ,1
